"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","activation","batch_size","hidden_layers","lr","max_epochs","method","metric.goal","metric.name","optimizer","parameters.activations","parameters.batch_sizes","parameters.hidden_layerss","parameters.lrs","parameters.max_epochss","parameters.optimizers","accuracy_val_final","epoch","f1_score_val_final","mae_val_final","mse_val_final","precision_val_final","r2_val_final","recall_val_final","rmse_val_final","train_accuracy","train_f1","train_loss","train_mae","train_mse","train_precision","train_r2","train_recall","validation_accuracy","validation_f1","validation_loss","validation_mae","validation_mse","validation_precision","validation_r2","validation_recall","hamming_accuracy","hamming_loss","train_hamming_accuracy","train_hamming_loss","validation_hamming_accuracy","validation_hamming_loss"
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T11:38:22.000Z","7","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T10:44:37.000Z","11","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_16_800","","finished","-","","","2024-10-10T12:07:59.000Z","10","2fd1o2fl","tanh","16","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_16_800","","finished","-","","","2024-10-10T11:36:16.000Z","6","2fd1o2fl","tanh","16","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T11:13:04.000Z","7","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T11:26:38.000Z","7","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T11:37:02.000Z","7","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T11:53:26.000Z","11","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T11:20:45.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T11:56:20.000Z","7","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_16_800","","finished","-","","","2024-10-10T10:38:35.000Z","7","2fd1o2fl","tanh","16","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T11:54:35.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T11:37:25.000Z","8","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T10:41:21.000Z","7","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T11:05:07.000Z","7","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T10:52:53.000Z","7","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.002_32_800","","finished","-","","","2024-10-10T10:45:40.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.5614035087719298","800","0.20592374003786443","","","0.18915343573764387","","0.2259570446557709","","0.5382932166301969","0.237231370871932","1.2087791855413774","","","0.2528755432865885","","0.2234100823367728","0.5614035087719298","0.20592374003786443","1.244815968615664","","","0.18915343573764387","","0.2259570446557709","","","","","",""
"bgd_tanh_2_0.01_16_200","","finished","-","","","2024-10-10T10:38:58.000Z","7","2fd1o2fl","tanh","16","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:35:12.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T10:40:23.000Z","7","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:42:09.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T12:02:52.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T10:54:03.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_16_200","","finished","-","","","2024-10-10T10:39:55.000Z","5","2fd1o2fl","tanh","16","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:01:16.000Z","10","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:21:08.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T10:33:19.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T12:06:02.000Z","13","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T12:07:06.000Z","7","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:36:39.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"mbgd_sigmoid_2_0.002_32_800","","finished","-","","","2024-10-10T11:49:59.000Z","8","2fd1o2fl","sigmoid","32","[8,8]","0.002","800","","","","mbgd","","","","","","","0.5526315789473685","800","0.19763630165297807","","","0.17947432566207597","","0.2198879505370777","","0.5448577680525164","0.1964402314528607","1.116956034821835","","","0.17881815687310143","","0.21791522240721872","0.5526315789473685","0.19763630165297807","1.144072095055675","","","0.17947432566207597","","0.2198879505370777","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T10:52:30.000Z","8","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"mbgd_sigmoid_2_0.002_32_800","","finished","-","","","2024-10-10T11:18:57.000Z","8","2fd1o2fl","sigmoid","32","[8,8]","0.002","800","","","","mbgd","","","","","","","0.5526315789473685","800","0.19763630165297807","","","0.17947432566207597","","0.2198879505370777","","0.5448577680525164","0.1964402314528607","1.116956034821835","","","0.17881815687310143","","0.21791522240721872","0.5526315789473685","0.19763630165297807","1.144072095055675","","","0.17947432566207597","","0.2198879505370777","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:40:14.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:18:08.000Z","7","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_16_200","","finished","-","","","2024-10-10T11:24:14.000Z","6","2fd1o2fl","tanh","16","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:55:20.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:32:26.000Z","9","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T10:43:50.000Z","7","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"mbgd_sigmoid_2_0.002_32_800","","finished","-","","","2024-10-10T11:27:48.000Z","8","2fd1o2fl","sigmoid","32","[8,8]","0.002","800","","","","mbgd","","","","","","","0.5526315789473685","800","0.19763630165297807","","","0.17947432566207597","","0.2198879505370777","","0.5448577680525164","0.1964402314528607","1.116956034821835","","","0.17881815687310143","","0.21791522240721872","0.5526315789473685","0.19763630165297807","1.144072095055675","","","0.17947432566207597","","0.2198879505370777","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:15:16.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_signum_2_0.01_32_800","","finished","-","","","2024-10-10T11:55:56.000Z","10","2fd1o2fl","signum","32","[8,8]","0.01","800","","","","bgd","","","","","","","0.5526315789473685","800","0.24170907636216907","","","0.2449894392040254","","0.23851539970031177","","0.5218818380743983","0.2555274309062961","1.186385063413923","","","0.2655987240058511","","0.2461920244712553","0.5526315789473685","0.24170907636216907","1.1913915070927623","","","0.2449894392040254","","0.23851539970031177","","","","","",""
"bgd_tanh_2_0.01_16_200","","finished","-","","","2024-10-10T10:50:24.000Z","7","2fd1o2fl","tanh","16","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:20:33.000Z","7","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:30:40.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T10:55:47.000Z","11","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:52:02.000Z","11","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:10:17.000Z","6","2fd1o2fl","tanh","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.5526315789473685","200","0.20061338715787175","","","0.1834715278997862","","0.22128851070035868","","0.5514223194748359","0.2457422130530328","1.12841729209803","","","0.2670885980703627","","0.22755541809950275","0.5526315789473685","0.20061338715787175","1.1665954271340264","","","0.1834715278997862","","0.22128851070035868","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T12:14:58.000Z","7","2fd1o2fl","tanh","32","[8,16]","0.01","200","","","","bgd","","","","","","","0.543859649122807","200","0.2611111002467276","","","0.27052050617637285","","0.2523342592279399","","0.5098468271334792","0.2351350687741469","1.1287139830520634","","","0.24663785643078","","0.22465741316784507","0.543859649122807","0.2611111002467276","1.224842953342466","","","0.27052050617637285","","0.2523342592279399","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:09:20.000Z","6","2fd1o2fl","tanh","32","[8,16]","0.01","200","","","","bgd","","","","","","","0.543859649122807","200","0.2611111002467276","","","0.27052050617637285","","0.2523342592279399","","0.5098468271334792","0.2351350687741469","1.1287139830520634","","","0.24663785643078","","0.22465741316784507","0.543859649122807","0.2611111002467276","1.224842953342466","","","0.27052050617637285","","0.2523342592279399","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:39:31.000Z","6","2fd1o2fl","tanh","32","[8,16]","0.01","200","","","","bgd","","","","","","","0.543859649122807","200","0.2611111002467276","","","0.27052050617637285","","0.2523342592279399","","0.5098468271334792","0.2351350687741469","1.1287139830520634","","","0.24663785643078","","0.22465741316784507","0.543859649122807","0.2611111002467276","1.224842953342466","","","0.27052050617637285","","0.2523342592279399","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:38:45.000Z","6","2fd1o2fl","tanh","32","[8,16]","0.01","200","","","","bgd","","","","","","","0.543859649122807","200","0.2611111002467276","","","0.27052050617637285","","0.2523342592279399","","0.5098468271334792","0.2351350687741469","1.1287139830520634","","","0.24663785643078","","0.22465741316784507","0.543859649122807","0.2611111002467276","1.224842953342466","","","0.27052050617637285","","0.2523342592279399","","","","","",""
"bgd_signum_2_0.01_32_200","","finished","-","","","2024-10-10T11:48:45.000Z","5","2fd1o2fl","signum","32","[8,8]","0.01","200","","","","bgd","","","","","","","0.543859649122807","200","0.245362187606822","","","0.2563858214549538","","0.2352474259081805","","0.5043763676148797","0.24290189795667105","1.4460788638443738","","","0.25687273332550403","","0.23037236866605848","0.543859649122807","0.245362187606822","1.4176022708419187","","","0.2563858214549538","","0.2352474259081805","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:32:13.000Z","6","2fd1o2fl","tanh","32","[8,16]","0.01","200","","","","bgd","","","","","","","0.543859649122807","200","0.2611111002467276","","","0.27052050617637285","","0.2523342592279399","","0.5098468271334792","0.2351350687741469","1.1287139830520634","","","0.24663785643078","","0.22465741316784507","0.543859649122807","0.2611111002467276","1.224842953342466","","","0.27052050617637285","","0.2523342592279399","","","","","",""
"bgd_tanh_2_0.01_32_200","","finished","-","","","2024-10-10T11:24:48.000Z","8","2fd1o2fl","tanh","32","[8,16]","0.01","200","","","","bgd","","","","","","","0.543859649122807","200","0.2611111002467276","","","0.27052050617637285","","0.2523342592279399","","0.5098468271334792","0.2351350687741469","1.1287139830520634","","","0.24663785643078","","0.22465741316784507","0.543859649122807","0.2611111002467276","1.224842953342466","","","0.27052050617637285","","0.2523342592279399","","","","","",""
"bgd_signum_2_0.002_32_800","","finished","-","","","2024-10-10T12:14:12.000Z","7","2fd1o2fl","signum","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.543859649122807","800","0.245362187606822","","","0.2563858214549538","","0.2352474259081805","","0.5043763676148797","0.24308840438278864","1.557579651662758","","","0.25729024629829184","","0.23037236866605848","0.543859649122807","0.245362187606822","1.512014914304033","","","0.2563858214549538","","0.2352474259081805","","","","","",""
"bgd_signum_2_0.01_32_800","","finished","-","","","2024-10-10T12:15:10.000Z","6","2fd1o2fl","signum","32","[8,16]","0.01","800","","","","bgd","","","","","","","0.543859649122807","800","0.3117114086048593","","","0.38587207050082095","","0.261461235617776","","0.5142231947483589","0.2166941625199347","1.2571062968969176","","","0.21737305983032387","","0.21601949265665576","0.543859649122807","0.3117114086048593","1.1901838103926623","","","0.38587207050082095","","0.261461235617776","","","","","",""
"bgd_signum_2_0.002_32_800","","finished","-","","","2024-10-10T12:15:33.000Z","7","2fd1o2fl","signum","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.543859649122807","800","0.245362187606822","","","0.2563858214549538","","0.2352474259081805","","0.5043763676148797","0.24308840438278864","1.557579651662758","","","0.25729024629829184","","0.23037236866605848","0.543859649122807","0.245362187606822","1.512014914304033","","","0.2563858214549538","","0.2352474259081805","","","","","",""
"bgd_signum_2_0.002_32_800","","finished","-","","","2024-10-10T11:51:13.000Z","7","2fd1o2fl","signum","32","[8,8]","0.002","800","","","","bgd","","","","","","","0.543859649122807","800","0.245362187606822","","","0.2563858214549538","","0.2352474259081805","","0.5043763676148797","0.24308840438278864","1.557579651662758","","","0.25729024629829184","","0.23037236866605848","0.543859649122807","0.245362187606822","1.512014914304033","","","0.2563858214549538","","0.2352474259081805","","","","","",""
